TweetID,TwitterUserID,UserScreenName,UserProfileName,UserProfilePic,TweetText,Tweet Url,TweetCreatedDate,MediaType,MediaImageUrl,MediaVideoUrl,SystemCreatedDate,HasLink
2028288002313916839,"50969839","laoyang945","老杨","https://pbs.twimg.com/profile_images/1236244215631249408/m8OsZo3U_normal.jpg","这都是怎么录下来传出来的…","https://twitter.com/laoyang945/status/2028288002313916839","3/2/2026 1:55:18 AM","","","","4/9/2026 1:22:51 PM","False"
2010926748356301073,"1639460977510092803","seekjourney","极客杰尼","https://pbs.twimg.com/profile_images/1969069943766536192/opyw1L1U_normal.jpg","https://t.co/Al5ndHOaKF","https://twitter.com/seekjourney/status/2010926748356301073","1/13/2026 4:07:52 AM","","","","4/9/2026 1:22:51 PM","True"
1994433394470777190,"3151608288","app_sail","AppSail","https://pbs.twimg.com/profile_images/2004066300289753088/5qO6kRP7_normal.jpg","https://t.co/l0dODyOWyS","https://twitter.com/app_sail/status/1994433394470777190","11/28/2025 3:49:10 PM","","","","4/8/2026 7:10:32 PM","True"
1961995434970534009,"237243234","seclink","Y11","https://pbs.twimg.com/profile_images/1709859553414893568/a_eQ9NYf_normal.jpg","李飞飞的新书《我看到的世界》真的是一本好书，推荐大家看一看，表面上是自传，但是写的是人工智能发展史。深入浅出，非常非常棒...","https://twitter.com/seclink/status/1961995434970534009","8/31/2025 4:32:18 AM","","","","4/9/2026 1:22:51 PM","False"
1931376658096734672,"177101260","","","","This interactive exhibition in Japan https://t.co/OHhNU1q1wg","https://twitter.com//status/1931376658096734672","6/7/2025 4:44:13 PM","video","https://pbs.twimg.com/amplify_video_thumb/1930904884879962114/img/0EKHY7Oyupn7jc_6.jpg","https://video.twimg.com/amplify_video/1930904884879962114/vid/avc1/720x960/6DiR5ByYtiieqyOu.mp4?tag=21","6/23/2025 1:26:03 AM","True"
1907833790883611124,"209202416","MicrosoftDesign","Microsoft Design","https://pbs.twimg.com/profile_images/1544329956502765568/nuD47rHk_normal.png","Think of your favorite app without its familiar dings, clicks, and whooshes. Or imagine Jaws without the iconic da-dum da-dum.  Now take that to the world of AI—how should AI sound? How do we make it feel intuitive, familiar, and human?  That's what we're exploring. 👇","https://twitter.com/MicrosoftDesign/status/1907833790883611124","4/3/2025 5:33:16 PM","","","","4/9/2026 1:22:51 PM","False"
1844823508125409644,"111942564","boiledwater","Jess","https://pbs.twimg.com/profile_images/1983445356277841920/TJ0mJFDl_normal.jpg","这个女孩太好玩了哈哈哈","https://twitter.com/boiledwater/status/1844823508125409644","10/11/2024 8:32:54 PM","","","","4/9/2026 1:22:51 PM","False"
1818558093782839470,"1490615775421423617","Abmankendrick","Abraham John 🦄🦓","https://pbs.twimg.com/profile_images/1983915658829041664/iG7fFe9U_normal.jpg","UI/UX Designers, here are types of tabs you should know when designing your next UI design project.  Bookmark it later 💜 https://t.co/hFuHOdXAnf","https://twitter.com/Abmankendrick/status/1818558093782839470","7/31/2024 9:03:31 AM","photo","https://pbs.twimg.com/media/GTzQ5FcW4AAD4Ae.jpg","","4/9/2026 1:22:51 PM","True"
1810647703543804071,"50969839","laoyang945","老杨","https://pbs.twimg.com/profile_images/1236244215631249408/m8OsZo3U_normal.jpg","石油属土，核水属水，正所谓水来土掩，祖国喂我喝石油，都是为了克制核水的辐射啊，仁政来的！","https://twitter.com/laoyang945/status/1810647703543804071","7/9/2024 1:10:27 PM","","","","4/9/2026 1:22:51 PM","False"
1793663327945777326,"1584193307525074944","radcraftor","rad","https://pbs.twimg.com/profile_images/1832803826249723904/_scElWck_normal.jpg","bookmarks v2 https://t.co/BRCDQIgMPR","https://twitter.com/radcraftor/status/1793663327945777326","5/23/2024 4:20:36 PM","video","https://pbs.twimg.com/amplify_video_thumb/1793663254226739200/img/b3sTYIZQhLpaQ2s_.jpg","https://video.twimg.com/amplify_video/1793663254226739200/vid/avc1/720x796/fEo7m-asRVXewd3B.mp4?tag=14","4/9/2026 1:22:51 PM","True"
1786876929053696361,"1260553941714186241","whyyoutouzhele","李老师不是你老师","https://pbs.twimg.com/profile_images/2004720683905904640/8ZEZs67v_normal.jpg","香飘飘就包装讽日事件发表回应： “我们的员工是好样的！” https://t.co/jwOfoCSToh","https://twitter.com/whyyoutouzhele/status/1786876929053696361","5/4/2024 10:53:53 PM","photo","https://pbs.twimg.com/media/GMxC3awWwAAv0xs.jpg","","4/9/2026 1:22:51 PM","True"
1643165761672990721,"177547360","lawrencefuji","Lawrence Fuji","https://pbs.twimg.com/profile_images/922361844542595073/WPQ__HAj_normal.jpg","Zeitgeist. https://t.co/65SOjj7x9u","https://twitter.com/lawrencefuji/status/1643165761672990721","4/4/2023 9:17:00 AM","photo","https://pbs.twimg.com/media/Fs2yjHKaQAAPJ11.jpg,https://pbs.twimg.com/media/Fs2yjHRaMAA-jo5.jpg","","4/9/2026 1:22:51 PM","True"
1625245210774056962,"369314062","itsdpark","dpark","https://pbs.twimg.com/profile_images/1976687569531445249/wtLN58kk_normal.jpg","lil nostalgic interaction for people while onboarding onto @uuuntitleddd @danchotweets https://t.co/R8jgH4o80y","https://twitter.com/itsdpark/status/1625245210774056962","2/13/2023 9:27:08 PM","video","https://pbs.twimg.com/ext_tw_video_thumb/1625243506863140876/pu/img/t2fa6dEYF40oUm0B.jpg","https://video.twimg.com/ext_tw_video/1625243506863140876/pu/vid/720x822/GBphBCEAG5OASuIZ.mp4?tag=12","4/9/2026 1:22:51 PM","True"
1542006355430502401,"1590927428","hwwaanng","Hwang","https://pbs.twimg.com/profile_images/1361512556930600969/LBwP2_YZ_normal.jpg","0.如何开始学习用 SwiftUI 写 App？  这里已经总结的非常全面了。除此之外，补充几个：  🌍 https://t.co/Q2eXkMSgZ0  🧵0/5","https://twitter.com/hwwaanng/status/1542006355430502401","6/29/2022 5:45:38 AM","","","","4/9/2026 1:22:51 PM","True"
